ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
3.026921153894389,2.5753998061970105,-0.8878406491391511,-1.3614879162066273,-1.7719618686587897,-2.149628423424255,-2.5886371822364747,-2.978205955697579,2.381149493382288,2.059331810957898,1.645500822463376,1.0554254417449702,0.7571070116170977,0.15314570908711325,-0.14624086887241922,-0.43815041201033234
3.046910777601167,2.6326220114645054,-0.9758865489774029,-1.3277649632356505,-1.8162137073989855,-2.268345425285884,-2.6171719885965317,-2.996974839025317,2.4104472624792455,1.9464133258967082,1.6508415616216754,0.982486204097337,0.829435879075211,0.23508790703016572,-0.16348382672635758,-0.4444067064529118
3.1262589022387597,2.740810127556915,-0.8528969557891342,-1.4585367763402985,-1.7237426236867142,-2.1767898968578923,-2.586653479120535,-3.0123866863106956,2.3512413540958113,2.056890330199818,1.5624904766886636,1.112495054465085,0.6786744422637849,0.2808656712441615,-0.20575196235061372,-0.4231963423670937
3.103064835037002,2.681604219173481,-1.052488007762156,-1.3807145771765057,-1.928979599912795,-2.0252654973095665,-2.486857953134024,-2.933038561673103,2.2674680455841987,1.8714903851331353,1.5223586367277273,1.0659543275141892,0.7017159169181628,0.4221663701180285,-0.13464383527154028,-0.5934896252431581
2.938264883866617,2.7696501190117324,-0.9124080492673288,-1.3094538575500523,-1.703142629790416,-2.1532906445613746,-2.63975568560877,-2.8710859874368286,2.424638369385584,2.0645199575688173,1.3918920087178392,1.0059854563938548,0.568960400697575,0.2689634525485226,-0.045224602506868494,-0.47278892026558916
2.9027108203270804,2.68953903163724,-1.0869739234700326,-1.409401976083943,-1.6666730109665993,-2.1522224967297148,-2.6121364345329923,-2.8045556367791544,2.278454708995558,1.841277060751898,1.5392964094869057,1.0748046952622285,0.612754461795631,0.14643163700239387,-0.0787949629304654,-0.6398777596466738
3.1644070390837564,2.733485685282676,-0.9598643315025044,-1.4585367763402985,-1.802327785587407,-2.0275543855202662,-2.52805794092662,-2.8394993301291716,2.1614162251551083,1.9757110949936656,1.5267838206017468,1.1320269005297232,0.8143292168845925,0.23295161136684592,-0.23596528673185097,-0.5971518463802777
3.0766663243402643,2.6388783059070846,-0.8557962141893539,-1.409554568631323,-1.8668744331291407,-2.1616832346672736,-2.581007554867475,-2.8733748756475284,2.2709776741739383,1.8481437253839974,1.4990119769785895,1.091437282926647,0.6913396236963237,0.29704048126644,-0.18789863430715537,-0.5332155690280636
3.1650174092732763,2.525807228298515,-0.9543709997968248,-1.3530953261007281,-1.8041588961559667,-2.0760788155871017,-2.5468268242543584,-2.85613191779359,2.2564813821728396,1.8818666783549742,1.4695616153342521,0.9588343592534392,0.6855411068958843,0.3353412106588165,-0.2902882335991259,-0.6851977462185296
2.9152234092122393,2.634147936938305,-1.1010124378289914,-1.4800523255208764,-1.8575662877389618,-2.1941854472592106,-2.496471283618963,-2.754352688691139,2.3069895153556153,1.7816133747263234,1.5089304925582885,1.1697172597325798,0.5503441099172167,0.30970566269897887,-0.19430752129711476,-0.7012199636934281
